"Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE",1.4
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",1.5
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CYFLUMETOFEN = 138831)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(ENDOSULFAN = 79401)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(ETOXAZOLE = 107091)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FENPYROXIMATE = 129131)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FLONICAMID = 128016)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FLUBENDIAMIDE = 27602)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(HEXYTHIAZOX = 128849)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(MALATHION = 57701)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(MUSTARD OIL = 4901)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(NALED = 34401)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(NEEM OIL","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(NOVALURON = 124002)","INSECTICIDE",2.4
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(PYRETHRINS = 69001)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(SPINETORAM = 110007)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(SPIROMESIFEN = 24875)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(SULFOXAFLOR = 5210)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CAPSAICIN = 70701)","OTHER",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CHLOROPICRIN = 81501)","OTHER",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(DICHLOROPROPENE = 29001)","OTHER",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(HARPIN A B PROTEIN = 6506)","OTHER",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(MINERAL OIL = 63502)","OTHER",NA
2016,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(REYNOUTRIA SACHALINE = 55809)","OTHER",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","FUNGICIDE",95
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BLAD = 30006)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BOSCALID = 128008)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE",99
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CHLOROTHALONIL = 81901)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(COPPER HYDROXIDE = 23401)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CYAZOFAMID = 85651)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CYFLUFENAMID = 555550)","FUNGICIDE",11
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE",97
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(DIFENOCONAZOLE = 128847)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FENHEXAMID = 90209)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE",97
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FLUXAPYROXAD = 138009)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(IPRODIONE = 109801)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ISOFETAMID = 270000)","FUNGICIDE",62
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(MANCOZEB = 14504)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(MEFENOXAM = 113502)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PENTHIOPYRAD = 90112)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(POTASSIUM BICARBON. = 73508)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PROPICONAZOLE = 122101)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(QUINOLINE = 55459)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(SULFUR = 77501)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(TETRACONAZOLE = 120603)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",98
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(THIRAM = 79801)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE",100
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(TRIFLUMIZOLE = 128879)","FUNGICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FLUMIOXAZIN = 129034)","HERBICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(HALOSULFURON-METHYL = 128721)","HERBICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PARAQUAT = 61601)","HERBICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","HERBICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ABAMECTIN = 122804)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ACEQUINOCYL = 6329)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ACETAMIPRID = 99050)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BIFENAZATE = 586)","INSECTICIDE",96
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BIFENTHRIN = 128825)","INSECTICIDE",44
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",94
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CYFLUMETOFEN = 138831)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ENDOSULFAN = 79401)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ETOXAZOLE = 107091)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FENPYROXIMATE = 129131)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FLONICAMID = 128016)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(FLUBENDIAMIDE = 27602)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(HEXYTHIAZOX = 128849)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(MALATHION = 57701)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(MUSTARD OIL = 4901)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(NALED = 34401)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(NEEM OIL","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(NOVALURON = 124002)","INSECTICIDE",96
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(PYRETHRINS = 69001)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(SPINETORAM = 110007)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(SPIROMESIFEN = 24875)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(SULFOXAFLOR = 5210)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(THIAMETHOXAM = 60109)","INSECTICIDE",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE",99
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CAPSAICIN = 70701)","OTHER",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(CHLOROPICRIN = 81501)","OTHER",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(DICHLOROPROPENE = 29001)","OTHER",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(HARPIN A B PROTEIN = 6506)","OTHER",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(MINERAL OIL = 63502)","OTHER",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(REYNOUTRIA SACHALINE = 55809)","OTHER",NA
2016,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","OTHER",NA
2016,"FLORIDA","FRESH","PRODUCTION","","MEASURED IN $","","TOTAL",323285000
2016,"FLORIDA","NOT","PRODUCTION","","MEASURED IN CWT","","TOTAL",0
2016,"FLORIDA","PROCESSING","PRODUCTION","","MEASURED IN $","","TOTAL",0
2016,"FLORIDA","UTILIZED","PRODUCTION","","MEASURED IN CWT","","TOTAL",1947500
2016,"NEW YORK","FRESH","PRODUCTION","","MEASURED IN $","","TOTAL",11844000
2016,"NEW YORK","NOT","PRODUCTION","","MEASURED IN CWT","","TOTAL",0
2016,"NEW YORK","PROCESSING","PRODUCTION","","MEASURED IN $","","TOTAL",0
2016,"NEW YORK","UTILIZED","PRODUCTION","","MEASURED IN CWT","","TOTAL",50400
2016,"NORTH CAROLINA","FRESH","PRODUCTION","","MEASURED IN $","","TOTAL",24684000
2016,"NORTH CAROLINA","NOT","PRODUCTION","","MEASURED IN CWT","","TOTAL",0
2016,"NORTH CAROLINA","PROCESSING","PRODUCTION","","MEASURED IN $","","TOTAL",0
2016,"NORTH CAROLINA","UTILIZED","PRODUCTION","","MEASURED IN CWT","","TOTAL",132000
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(BOSCALID = 128008)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(FENHEXAMID = 90209)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(MYCLOBUTANIL = 128857)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(PYRACLOSTROBIN = 99100)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(TOTAL)","FUNGICIDE",2700
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(CLETHODIM = 121011)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(CLOPYRALID MONO SALT = 117401)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(FLUMIOXAZIN = 129034)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(OXYFLUORFEN = 111601)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(SIMAZINE = 80807)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(SULFENTRAZONE = 129081)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(TERBACIL = 12701)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(TOTAL)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(BIFENTHRIN = 128825)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(FERRIC SODIUM EDTA = 139114)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(MALATHION = 57701)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(SPINETORAM = 110007)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(TOTAL)","INSECTICIDE",800
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(HYDROGEN PEROXIDE = 595)","OTHER",NA
2016,"OREGON","BEARING","APPLICATIONS","","MEASURED IN LB","(TOTAL)","OTHER",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BOSCALID = 128008)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPTAN = 81301)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FENHEXAMID = 90209)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(MYCLOBUTANIL = 128857)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CLETHODIM = 121011)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CLOPYRALID MONO SALT = 117401)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUMIOXAZIN = 129034)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(OXYFLUORFEN = 111601)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(SIMAZINE = 80807)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(SULFENTRAZONE = 129081)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(TERBACIL = 12701)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FERRIC SODIUM EDTA = 139114)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(HYDROGEN PEROXIDE = 595)","OTHER",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CLETHODIM = 121011)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CLOPYRALID MONO SALT = 117401)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(OXYFLUORFEN = 111601)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(SIMAZINE = 80807)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(SULFENTRAZONE = 129081)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(TERBACIL = 12701)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FERRIC SODIUM EDTA = 139114)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(HYDROGEN PEROXIDE = 595)","OTHER",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(BOSCALID = 128008)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FENHEXAMID = 90209)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CLETHODIM = 121011)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(CLOPYRALID MONO SALT = 117401)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(FLUMIOXAZIN = 129034)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(OXYFLUORFEN = 111601)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(SIMAZINE = 80807)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(SULFENTRAZONE = 129081)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(TERBACIL = 12701)","HERBICIDE",NA
2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE",NA
