"","Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
"2793",2016,"MICHIGAN","MEASURED","CWT /"," ",""," ","","(NA)"
"2794",2016,"NEW YORK"," ",""," ",""," ","","1,260"
"2795",2016,"NEW YORK"," ",""," ",""," ","","1,400"
"2796",2016,"NEW YORK","MEASURED","$"," ",""," ","","11,844,000"
"2797",2016,"NEW YORK","MEASURED","CWT"," ",""," ","","50,400"
"2798",2016,"NEW YORK","MEASURED","CWT /"," ",""," ","","40"
"2799",2016,"NEW YORK","FRESH","- PRODUCTION"," ","MEASURED IN $"," ","","11,844,000"
"2800",2016,"NEW YORK","FRESH","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","50,400"
"2801",2016,"NEW YORK","NOT","- PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2802",2016,"NEW YORK","PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","0"
"2803",2016,"NEW YORK","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2804",2016,"NEW YORK","UTILIZED","PRODUCTION"," ","MEASURED IN CWT"," ","","50,400"
"2805",2016,"NORTH CAROLINA"," ",""," ",""," ","","1,100"
"2806",2016,"NORTH CAROLINA"," ",""," ",""," ","","1,200"
"2807",2016,"NORTH CAROLINA","MEASURED","$"," ",""," ","","24,684,000"
"2808",2016,"NORTH CAROLINA","MEASURED","CWT"," ",""," ","","132,000"
"2809",2016,"NORTH CAROLINA","MEASURED","CWT /"," ",""," ","","120"
"2810",2016,"NORTH CAROLINA","FRESH","- PRODUCTION"," ","MEASURED IN $"," ","","24,684,000"
"2811",2016,"NORTH CAROLINA","FRESH","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","132,000"
"2812",2016,"NORTH CAROLINA","NOT","- PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2813",2016,"NORTH CAROLINA","PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","0"
"2814",2016,"NORTH CAROLINA","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2815",2016,"NORTH CAROLINA","UTILIZED","PRODUCTION"," ","MEASURED IN CWT"," ","","132,000"
"2816",2016,"OHIO"," ",""," ",""," ","","(NA)"
"2817",2016,"OHIO","MEASURED","CWT"," ",""," ","","(NA)"
"2818",2016,"OHIO","MEASURED","CWT /"," ",""," ","","(NA)"
"2819",2016,"OREGON"," ",""," ",""," ","","2,400"
"2820",2016,"OREGON"," ",""," ",""," ","","2,500"
"2821",2016,"OREGON","MEASURED","$"," ",""," ","","20,195,000"
"2822",2016,"OREGON","MEASURED","CWT"," ",""," ","","232,800"
"2823",2016,"OREGON","MEASURED","CWT /"," ",""," ","","97"
"2824",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2825",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2826",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2827",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2828",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2829",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2830",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2831",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","2,700"
"2832",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2833",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2834",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2835",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2836",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2837",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2838",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2839",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2840",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2841",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(NA)"
"2842",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2843",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2844",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2845",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","800"
"2846",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"2847",2016,"OREGON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"2848",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2849",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2850",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2851",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2852",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2853",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2854",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2855",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"2856",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"2857",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"2858",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"2859",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"2860",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"2861",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"2862",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"2863",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(NA)"
"2864",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"2865",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"2866",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"2867",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","OTHER","(D)"
"2868",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"2869",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"2870",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"2871",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"2872",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"2873",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"2874",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","FUNGICIDE","(D)"
"2875",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"2876",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"2877",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"2878",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"2879",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"2880",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"2881",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","HERBICIDE","(D)"
"2882",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"2883",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(NA)"
"2884",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"2885",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"2886",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"2887",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR"," ","OTHER","(D)"
"2888",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"2889",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"2890",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"2891",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"2892",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"2893",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"2894",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","FUNGICIDE","(D)"
"2895",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"2896",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"2897",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"2898",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"2899",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"2900",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"2901",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","HERBICIDE","(D)"
"2902",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"2903",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"2904",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"2905",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"2906",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"2907",2016,"OREGON","BEARING","APPLICATIONS"," AVG","MEASURED IN NUMBER"," ","OTHER","(D)"
"2908",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"2909",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"2910",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"2911",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"2912",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"2913",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"2914",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"2915",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","86"
"2916",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"2917",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"2918",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"2919",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"2920",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"2921",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"2922",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"2923",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"2924",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"2925",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"2926",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"2927",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"2928",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"2929",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","42"
"2930",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"2931",2016,"OREGON","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"2932",2016,"OREGON","FRESH","- PRODUCTION"," ","MEASURED IN $"," ","","3,769,000"
"2933",2016,"OREGON","FRESH","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","34,900"
"2934",2016,"OREGON","NOT","- PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2935",2016,"OREGON","PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","16,426,000"
"2936",2016,"OREGON","PROCESSING","PRODUCTION"," ","MEASURED IN CWT"," ","","79,000"
"2937",2016,"OREGON","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","197,900"
"2938",2016,"OREGON","UTILIZED","PRODUCTION"," ","MEASURED IN CWT"," ","","232,800"
"2939",2016,"OTHER STATES"," ",""," ",""," ","","0"
"2940",2016,"OTHER STATES"," ",""," ",""," ","","0"
"2941",2016,"OTHER STATES","MEASURED","$"," ",""," ","","0"
"2942",2016,"OTHER STATES","MEASURED","CWT"," ",""," ","","0"
"2943",2016,"OTHER STATES","MEASURED","CWT /"," ",""," ","","0"
"2944",2016,"OTHER STATES","FRESH","- PRODUCTION"," ","MEASURED IN $"," ","","0"
"2945",2016,"OTHER STATES","FRESH","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2946",2016,"OTHER STATES","NOT","- PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2947",2016,"OTHER STATES","PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","0"
"2948",2016,"OTHER STATES","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2949",2016,"OTHER STATES","UTILIZED","PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"2950",2016,"PENNSYLVANIA"," ",""," ",""," ","","(NA)"
"2951",2016,"PENNSYLVANIA","MEASURED","CWT"," ",""," ","","(NA)"
"2952",2016,"PENNSYLVANIA","MEASURED","CWT /"," ",""," ","","(NA)"
"2953",2016,"WASHINGTON"," ",""," ",""," ","","1,300"
"2954",2016,"WASHINGTON"," ",""," ",""," ","","1,400"
"2955",2016,"WASHINGTON","MEASURED","$"," ",""," ","","14,077,000"
"2956",2016,"WASHINGTON","MEASURED","CWT"," ",""," ","","122,200"
"2957",2016,"WASHINGTON","MEASURED","CWT /"," ",""," ","","94"
"2958",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(NA)"
"2959",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","100"
"2960",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2961",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2962",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2963",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2964",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2965",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2966",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2967",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2968",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2969",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2970",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","200"
"2971",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"2972",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","1,000"
"2973",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2974",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2975",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2976",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2977",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2978",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2979",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"2980",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(Z)"
"2981",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","1,100"
"2982",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2983",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2984",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2985",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2986",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2987",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2988",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2989",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2990",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2991",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2992",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","200"
"2993",2016,"WASHINGTON","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"2994",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(NA)"
"2995",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.276"
"2996",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2997",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2998",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"2999",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"3000",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"3001",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"3002",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"3003",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"3004",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"3005",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"3006",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.155"
"3007",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"3008",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"3009",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"3010",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"3011",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"3012",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"3013",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"3014",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"3015",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","0.228"
"3016",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"3017",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"3018",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"3019",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"3020",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"3021",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"3022",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"3023",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"3024",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
"3025",2016,"WASHINGTON","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","(D)"
